generateTime,totalInfo,timeZone,type
20220529 10:12:41,"{""avgRestingHeartRate"":0,""lastHeartRate"":65,""lastRestHeartRate"":0,""maxHeartRate"":179,""minHeartRate"":61}","""	-0500""",7
20220530 05:17:36,"{""avgRestingHeartRate"":65,""lastHeartRate"":66,""lastRestHeartRate"":0,""maxHeartRate"":184,""minHeartRate"":45}","""	-0500""",7
20220531 12:19:44,"{""allSleepTime"":274,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":64,""deepSleepTime"":90,""dreamTime"":42,""fallAsleepTime"":1653895560000,""goBedTime"":1653892650000,""lightSleepTime"":142,""sleepEfficiency"":7,""sleepLatency"":3319000,""sleepScore"":68,""snoreFreq"":1,""validData"":89.01,""wakeupCnt"":0,""wakeupTime"":1653912000000}","""	-0500""",9
20220531 16:38:16,"{""avgRestingHeartRate"":68,""lastHeartRate"":59,""lastRestHeartRate"":0,""maxHeartRate"":192,""minHeartRate"":43}","""	-0500""",7
20220601 06:33:33,"{""avgRestingHeartRate"":63,""lastHeartRate"":63,""lastRestHeartRate"":0,""maxHeartRate"":133,""minHeartRate"":44}","""	-0500""",7
20220602 15:48:17,"{""avgRestingHeartRate"":47,""lastHeartRate"":76,""lastRestHeartRate"":0,""maxHeartRate"":115,""minHeartRate"":44}","""	-0500""",7
20220603 07:36:49,"{""avgRestingHeartRate"":0,""lastHeartRate"":86,""lastRestHeartRate"":0,""maxHeartRate"":177,""minHeartRate"":47}","""	-0500""",7
20220604 05:51:00,"{""avgRestingHeartRate"":60,""lastHeartRate"":67,""lastRestHeartRate"":0,""maxHeartRate"":160,""minHeartRate"":43}","""	-0500""",7
20220604 08:40:27,"{""allSleepTime"":368,""awakeTime"":41,""daySleepTime"":0,""deepSleepPart"":51,""deepSleepTime"":110,""dreamTime"":25,""fallAsleepTime"":1654239960000,""goBedTime"":1654236853000,""lightSleepTime"":233,""sleepEfficiency"":9,""sleepLatency"":3395000,""sleepScore"":72,""snoreFreq"":4,""validData"":78.09,""wakeupCnt"":1,""wakeupTime"":1654264500000}","""	-0500""",9
20220605 16:44:08,"{""avgRestingHeartRate"":61,""lastHeartRate"":77,""lastRestHeartRate"":0,""maxHeartRate"":168,""minHeartRate"":37}","""	-0500""",7
20220606 04:28:34,"{""lastScore"":46,""maxScore"":46,""meanScore"":22,""measureCount"":19,""minScore"":15}","""	-0500""",11
20220606 04:28:34,"{""lastScore"":54,""maxScore"":56,""meanScore"":27,""measureCount"":25,""minScore"":15}","""	-0500""",11
20220606 04:28:34,"{""lastScore"":32,""maxScore"":52,""meanScore"":24,""measureCount"":37,""minScore"":15}","""	-0500""",11
20220606 04:28:34,"{""lastScore"":54,""maxScore"":59,""meanScore"":34,""measureCount"":32,""minScore"":15}","""	-0500""",11
20220606 04:28:34,"{""lastScore"":36,""maxScore"":64,""meanScore"":27,""measureCount"":35,""minScore"":15}","""	-0500""",11
20220606 04:28:34,"{""lastScore"":51,""maxScore"":59,""meanScore"":27,""measureCount"":37,""minScore"":15}","""	-0500""",11
20220606 04:28:34,"{""lastScore"":22,""maxScore"":64,""meanScore"":24,""measureCount"":37,""minScore"":15}","""	-0500""",11
20220606 04:28:34,"{""lastScore"":29,""maxScore"":66,""meanScore"":33,""measureCount"":30,""minScore"":15}","""	-0500""",11
20220606 04:28:34,"{""lastScore"":48,""maxScore"":71,""meanScore"":29,""measureCount"":39,""minScore"":15}","""	-0500""",11
20220606 04:28:34,"{""lastScore"":23,""maxScore"":69,""meanScore"":49,""measureCount"":32,""minScore"":23}","""	-0500""",11
20220606 04:28:34,"{""lastScore"":66,""maxScore"":69,""meanScore"":49,""measureCount"":12,""minScore"":17}","""	-0500""",11
20220606 08:12:51,"{""avgRestingHeartRate"":68,""lastHeartRate"":80,""lastRestHeartRate"":0,""maxHeartRate"":179,""minHeartRate"":43}","""	-0500""",7
20220606 08:12:51,"{""avgSaturation"":99.5,""lastSaturation"":99.0,""maxSaturation"":100.0,""minSaturation"":99.0}","""	-0500""",16
20220608 01:55:30,"{""avgRestingHeartRate"":60,""lastHeartRate"":60,""lastRestHeartRate"":0,""maxHeartRate"":151,""minHeartRate"":45}","""	-0500""",7
20220608 13:54:16,"{""avgRestingHeartRate"":64,""lastHeartRate"":68,""lastRestHeartRate"":0,""maxHeartRate"":151,""minHeartRate"":44}","""	-0500""",7
20220609 12:01:20,"{""allSleepTime"":413,""awakeTime"":33,""daySleepTime"":0,""deepSleepPart"":46,""deepSleepTime"":127,""dreamTime"":61,""fallAsleepTime"":1654671060000,""goBedTime"":1654670754000,""lightSleepTime"":225,""sleepEfficiency"":32,""sleepLatency"":653000,""sleepScore"":77,""snoreFreq"":3,""validData"":73.94,""wakeupCnt"":2,""wakeupTime"":1654697820000}","""	-0500""",9
20220609 12:31:57,"{""avgRestingHeartRate"":56,""lastHeartRate"":107,""lastRestHeartRate"":0,""maxHeartRate"":144,""minHeartRate"":42}","""	-0500""",7
20220610 05:30:45,"{""avgRestingHeartRate"":63,""lastHeartRate"":72,""lastRestHeartRate"":0,""maxHeartRate"":134,""minHeartRate"":46}","""	-0500""",7
20220610 20:16:26,"{""allSleepTime"":561,""awakeTime"":16,""daySleepTime"":0,""deepSleepPart"":62,""deepSleepTime"":158,""dreamTime"":79,""fallAsleepTime"":1654752120000,""goBedTime"":1654751825000,""lightSleepTime"":324,""sleepEfficiency"":42,""sleepLatency"":637000,""sleepScore"":78,""snoreFreq"":1,""validData"":80.64,""wakeupCnt"":1,""wakeupTime"":1654786740000}","""	-0500""",9
20220611 17:34:19,"{""avgRestingHeartRate"":56,""lastHeartRate"":71,""lastRestHeartRate"":0,""maxHeartRate"":145,""minHeartRate"":46}","""	-0500""",7
20220611 17:40:19,"{""allSleepTime"":345,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":58,""deepSleepTime"":94,""dreamTime"":59,""fallAsleepTime"":1654843440000,""goBedTime"":1654837307000,""lightSleepTime"":192,""sleepEfficiency"":5,""sleepLatency"":6426000,""sleepScore"":75,""snoreFreq"":1,""validData"":90.09,""wakeupCnt"":0,""wakeupTime"":1654864140000}","""	-0500""",9
20220612 15:57:56,"{""avgRestingHeartRate"":68,""lastHeartRate"":72,""lastRestHeartRate"":0,""maxHeartRate"":183,""minHeartRate"":41}","""	-0500""",7
20220612 15:57:56,"{""avgRestingHeartRate"":53,""lastHeartRate"":59,""lastRestHeartRate"":0,""maxHeartRate"":176,""minHeartRate"":42}","""	-0500""",7
20220613 13:20:26,"{""allSleepTime"":458,""awakeTime"":1,""daySleepTime"":0,""deepSleepPart"":57,""deepSleepTime"":138,""dreamTime"":43,""fallAsleepTime"":1654937640000,""goBedTime"":1654931468000,""lightSleepTime"":277,""sleepEfficiency"":6,""sleepLatency"":6591000,""sleepScore"":81,""snoreFreq"":1,""validData"":84.96,""wakeupCnt"":1,""wakeupTime"":1654965180000}","""	-0500""",9
20220613 16:10:13,"{""avgRestingHeartRate"":0,""lastHeartRate"":97,""lastRestHeartRate"":0,""maxHeartRate"":161,""minHeartRate"":60}","""	-0500""",7
20220614 02:58:28,"{""avgRestingHeartRate"":63,""lastHeartRate"":82,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":44}","""	-0500""",7
20220616 19:02:44,"{""lastScore"":21,""maxScore"":54,""meanScore"":24,""measureCount"":35,""minScore"":15}","""	-0500""",11
20220616 19:02:44,"{""lastScore"":20,""maxScore"":63,""meanScore"":25,""measureCount"":35,""minScore"":15}","""	-0500""",11
20220616 19:02:44,"{""lastScore"":52,""maxScore"":52,""meanScore"":28,""measureCount"":34,""minScore"":15}","""	-0500""",11
20220616 19:02:44,"{""lastScore"":46,""maxScore"":68,""meanScore"":33,""measureCount"":32,""minScore"":15}","""	-0500""",11
20220616 19:02:44,"{""lastScore"":15,""maxScore"":51,""meanScore"":22,""measureCount"":26,""minScore"":15}","""	-0500""",11
20220616 19:02:44,"{""lastScore"":36,""maxScore"":58,""meanScore"":42,""measureCount"":12,""minScore"":27}","""	-0500""",11
20220616 19:02:44,"{""lastScore"":35,""maxScore"":52,""meanScore"":29,""measureCount"":44,""minScore"":15}","""	-0500""",11
20220616 19:02:44,"{""lastScore"":47,""maxScore"":71,""meanScore"":35,""measureCount"":32,""minScore"":15}","""	-0500""",11
20220616 19:02:44,"{""lastScore"":34,""maxScore"":57,""meanScore"":34,""measureCount"":20,""minScore"":17}","""	-0500""",11
20220616 19:02:44,"{""lastScore"":41,""maxScore"":60,""meanScore"":29,""measureCount"":41,""minScore"":15}","""	-0500""",11
20220617 06:00:11,"{""avgRestingHeartRate"":0,""lastHeartRate"":63,""lastRestHeartRate"":58,""maxHeartRate"":182,""minHeartRate"":50}","""	-0500""",7
20220617 06:00:12,"{""lastScore"":40,""maxScore"":76,""meanScore"":23,""measureCount"":38,""minScore"":15}","""	-0500""",11
20220618 05:20:06,"{""lastScore"":41,""maxScore"":51,""meanScore"":24,""measureCount"":35,""minScore"":15}","""	-0500""",11
20220618 06:21:54,"{""avgRestingHeartRate"":0,""lastHeartRate"":72,""lastRestHeartRate"":53,""maxHeartRate"":172,""minHeartRate"":44}","""	-0500""",7
20220619 06:14:03,"{""avgRestingHeartRate"":0,""lastHeartRate"":60,""lastRestHeartRate"":52,""maxHeartRate"":157,""minHeartRate"":42}","""	-0500""",7
20220619 06:14:03,"{""lastScore"":21,""maxScore"":67,""meanScore"":23,""measureCount"":38,""minScore"":15}","""	-0500""",11
20220620 05:41:28,"{""lastScore"":33,""maxScore"":57,""meanScore"":28,""measureCount"":37,""minScore"":15}","""	-0500""",11
20220620 07:07:19,"{""avgRestingHeartRate"":0,""lastHeartRate"":104,""lastRestHeartRate"":51,""maxHeartRate"":171,""minHeartRate"":40}","""	-0500""",7
20220620 12:15:47,"{""allSleepTime"":290,""awakeTime"":18,""daySleepTime"":0,""deepSleepPart"":58,""deepSleepTime"":70,""dreamTime"":58,""fallAsleepTime"":1655629500000,""goBedTime"":0,""lightSleepTime"":162,""sleepEfficiency"":0,""sleepLatency"":2147483647,""sleepScore"":68,""snoreFreq"":1,""validData"":82.38781,""wakeupCnt"":1,""wakeupTime"":1655647980000}","""	-0500""",9
20220621 05:42:14,"{""avgRestingHeartRate"":0,""lastHeartRate"":79,""lastRestHeartRate"":50,""maxHeartRate"":139,""minHeartRate"":43}","""	-0500""",7
20220621 05:42:15,"{""lastScore"":18,""maxScore"":59,""meanScore"":30,""measureCount"":32,""minScore"":15}","""	-0500""",11
20220622 01:04:34,"{""lastScore"":35,""maxScore"":49,""meanScore"":19,""measureCount"":35,""minScore"":15}","""	-0500""",11
20220622 21:04:34,"{""lastScore"":51,""maxScore"":62,""meanScore"":22,""measureCount"":23,""minScore"":15}","""	-0500""",11
20220624 06:16:52,"{""lastScore"":18,""maxScore"":59,""meanScore"":35,""measureCount"":5,""minScore"":18}","""	-0500""",11
20220624 12:01:15,"{""allSleepTime"":436,""awakeTime"":44,""daySleepTime"":0,""deepSleepPart"":57,""deepSleepTime"":112,""dreamTime"":105,""fallAsleepTime"":1655883240000,""goBedTime"":0,""lightSleepTime"":219,""sleepEfficiency"":0,""sleepLatency"":2147483647,""sleepScore"":81,""snoreFreq"":1,""validData"":82.62032,""wakeupCnt"":1,""wakeupTime"":1655912040000}","""	-0500""",9
20220625 02:43:08,"{""lastScore"":56,""maxScore"":69,""meanScore"":23,""measureCount"":38,""minScore"":15}","""	-0500""",11
20220626 06:04:18,"{""lastScore"":27,""maxScore"":53,""meanScore"":34,""measureCount"":14,""minScore"":15}","""	-0500""",11
20220627 05:51:56,"{""lastScore"":41,""maxScore"":46,""meanScore"":23,""measureCount"":33,""minScore"":15}","""	-0500""",11
20220627 14:49:01,"{""allSleepTime"":354,""awakeTime"":50,""daySleepTime"":45,""deepSleepPart"":75,""deepSleepTime"":112,""dreamTime"":82,""fallAsleepTime"":1651732860000,""goBedTime"":1651729312000,""lightSleepTime"":160,""sleepEfficiency"":8,""sleepLatency"":3839000,""sleepScore"":78,""snoreFreq"":5,""validData"":76.94,""wakeupCnt"":2,""wakeupTime"":1651757100000}","""	-0500""",9
20220627 14:49:01,"{""allSleepTime"":504,""awakeTime"":9,""daySleepTime"":156,""deepSleepPart"":62,""deepSleepTime"":156,""dreamTime"":31,""fallAsleepTime"":1651905420000,""goBedTime"":1651901533000,""lightSleepTime"":317,""sleepEfficiency"":10,""sleepLatency"":4162000,""sleepScore"":85,""snoreFreq"":1,""validData"":89.28,""wakeupCnt"":1,""wakeupTime"":1651936200000}","""	-0500""",9
20220627 14:49:01,"{""allSleepTime"":432,""awakeTime"":14,""daySleepTime"":14,""deepSleepPart"":61,""deepSleepTime"":128,""dreamTime"":34,""fallAsleepTime"":1652337480000,""goBedTime"":1652335322000,""lightSleepTime"":270,""sleepEfficiency"":14,""sleepLatency"":2430000,""sleepScore"":79,""snoreFreq"":1,""validData"":77.01,""wakeupCnt"":1,""wakeupTime"":1652364240000}","""	-0500""",9
20220627 14:49:01,"{""allSleepTime"":388,""awakeTime"":17,""daySleepTime"":30,""deepSleepPart"":36,""deepSleepTime"":90,""dreamTime"":49,""fallAsleepTime"":1652249280000,""goBedTime"":1652248844000,""lightSleepTime"":249,""sleepEfficiency"":26,""sleepLatency"":926000,""sleepScore"":72,""snoreFreq"":1,""validData"":73.95,""wakeupCnt"":1,""wakeupTime"":1652273580000}","""	-0500""",9
20220627 14:49:01,"{""allSleepTime"":431,""awakeTime"":80,""daySleepTime"":47,""deepSleepPart"":66,""deepSleepTime"":131,""dreamTime"":112,""fallAsleepTime"":1652167020000,""goBedTime"":1652163809000,""lightSleepTime"":188,""sleepEfficiency"":10,""sleepLatency"":3517000,""sleepScore"":82,""snoreFreq"":1,""validData"":70.02,""wakeupCnt"":4,""wakeupTime"":1652197680000}","""	-0500""",9
20220627 14:49:01,"{""allSleepTime"":301,""awakeTime"":0,""daySleepTime"":120,""deepSleepPart"":67,""deepSleepTime"":84,""dreamTime"":28,""fallAsleepTime"":1652520420000,""goBedTime"":1652518890000,""lightSleepTime"":189,""sleepEfficiency"":12,""sleepLatency"":1835000,""sleepScore"":70,""snoreFreq"":1,""validData"":80.0,""wakeupCnt"":0,""wakeupTime"":1652538480000}","""	-0500""",9
20220627 14:49:01,"{""allSleepTime"":413,""awakeTime"":71,""daySleepTime"":61,""deepSleepPart"":63,""deepSleepTime"":146,""dreamTime"":89,""fallAsleepTime"":1652688540000,""goBedTime"":1652686465000,""lightSleepTime"":178,""sleepEfficiency"":13,""sleepLatency"":2502000,""sleepScore"":83,""snoreFreq"":1,""validData"":72.01,""wakeupCnt"":3,""wakeupTime"":1652717580000}","""	-0500""",9
20220627 14:49:01,"{""allSleepTime"":344,""awakeTime"":59,""daySleepTime"":33,""deepSleepPart"":61,""deepSleepTime"":120,""dreamTime"":27,""fallAsleepTime"":1652771400000,""goBedTime"":1652764774000,""lightSleepTime"":197,""sleepEfficiency"":5,""sleepLatency"":6904000,""sleepScore"":75,""snoreFreq"":1,""validData"":76.56,""wakeupCnt"":1,""wakeupTime"":1652795580000}","""	-0500""",9
20220628 05:12:55,"{""lastScore"":27,""maxScore"":49,""meanScore"":22,""measureCount"":33,""minScore"":15}","""	-0500""",11
20220629 06:19:32,"{""avgRestingHeartRate"":0,""lastHeartRate"":66,""lastRestHeartRate"":57,""maxHeartRate"":176,""minHeartRate"":52}","""	-0500""",7
20220629 06:19:32,"{""lastScore"":39,""maxScore"":65,""meanScore"":22,""measureCount"":35,""minScore"":15}","""	-0500""",11
20220630 04:00:36,"{""lastScore"":20,""maxScore"":51,""meanScore"":22,""measureCount"":36,""minScore"":15}","""	-0500""",11
20220630 06:00:43,"{""avgRestingHeartRate"":0,""lastHeartRate"":93,""lastRestHeartRate"":51,""maxHeartRate"":156,""minHeartRate"":42}","""	-0500""",7
20220701 05:03:12,"{""lastScore"":42,""maxScore"":48,""meanScore"":31,""measureCount"":13,""minScore"":15}","""	-0500""",11
20220701 12:10:39,"{""avgRestingHeartRate"":0,""lastHeartRate"":86,""lastRestHeartRate"":57,""maxHeartRate"":178,""minHeartRate"":49}","""	-0500""",7
20220702 05:30:22,"{""avgRestingHeartRate"":0,""lastHeartRate"":92,""lastRestHeartRate"":56,""maxHeartRate"":137,""minHeartRate"":45}","""	-0500""",7
20220702 05:30:24,"{""lastScore"":47,""maxScore"":71,""meanScore"":34,""measureCount"":23,""minScore"":15}","""	-0500""",11
20220702 15:51:42,"{""allSleepTime"":201,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":58,""deepSleepTime"":59,""dreamTime"":29,""fallAsleepTime"":1656664680000,""goBedTime"":0,""lightSleepTime"":113,""sleepEfficiency"":0,""sleepLatency"":2147483647,""sleepScore"":62,""snoreFreq"":1,""validData"":88.9172,""wakeupCnt"":0,""wakeupTime"":1656676740000}","""	-0500""",9
20220703 05:11:43,"{""avgRestingHeartRate"":0,""lastHeartRate"":67,""lastRestHeartRate"":53,""maxHeartRate"":125,""minHeartRate"":43}","""	-0500""",7
20220703 05:11:44,"{""lastScore"":33,""maxScore"":50,""meanScore"":24,""measureCount"":44,""minScore"":15}","""	-0500""",11
20220703 18:07:26,"{""allSleepTime"":663,""awakeTime"":104,""daySleepTime"":0,""deepSleepPart"":66,""deepSleepTime"":156,""dreamTime"":129,""fallAsleepTime"":1656730320000,""goBedTime"":0,""lightSleepTime"":378,""sleepEfficiency"":0,""sleepLatency"":2147483647,""sleepScore"":74,""snoreFreq"":4,""validData"":71.909004,""wakeupCnt"":2,""wakeupTime"":1656776340000}","""	-0500""",9
20220704 05:38:10,"{""lastScore"":25,""maxScore"":38,""meanScore"":18,""measureCount"":37,""minScore"":15}","""	-0500""",11
20220704 16:03:06,"{""allSleepTime"":470,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":52,""deepSleepTime"":118,""dreamTime"":81,""fallAsleepTime"":1656834600000,""goBedTime"":0,""lightSleepTime"":271,""sleepEfficiency"":0,""sleepLatency"":2147483647,""sleepScore"":81,""snoreFreq"":1,""validData"":85.978264,""wakeupCnt"":0,""wakeupTime"":1656862800000}","""	-0500""",9
20220705 18:17:36,"{""avgRestingHeartRate"":0,""lastHeartRate"":114,""lastRestHeartRate"":48,""maxHeartRate"":121,""minHeartRate"":42}","""	-0500""",7
20220705 19:00:45,"{""lastScore"":35,""maxScore"":57,""meanScore"":20,""measureCount"":31,""minScore"":15}","""	-0500""",11
20220706 12:01:14,"{""avgRestingHeartRate"":0,""lastHeartRate"":119,""lastRestHeartRate"":50,""maxHeartRate"":158,""minHeartRate"":41}","""	-0500""",7
20220707 05:20:15,"{""lastScore"":15,""maxScore"":58,""meanScore"":31,""measureCount"":10,""minScore"":15}","""	-0500""",11
20220708 05:58:26,"{""avgRestingHeartRate"":0,""lastHeartRate"":61,""lastRestHeartRate"":67,""maxHeartRate"":170,""minHeartRate"":57}","""	-0500""",7
20220708 12:16:26,"{""avgRestingHeartRate"":0,""lastHeartRate"":63,""lastRestHeartRate"":51,""maxHeartRate"":172,""minHeartRate"":42}","""	-0500""",7
20220708 12:19:22,"{""allSleepTime"":421,""awakeTime"":2,""daySleepTime"":0,""deepSleepPart"":60,""deepSleepTime"":107,""dreamTime"":68,""fallAsleepTime"":1657187400000,""goBedTime"":0,""lightSleepTime"":246,""sleepEfficiency"":0,""sleepLatency"":2147483647,""sleepScore"":78,""snoreFreq"":4,""validData"":84.6294,""wakeupCnt"":1,""wakeupTime"":1657212780000}","""	-0500""",9
20220708 12:19:23,"{""lastScore"":25,""maxScore"":55,""meanScore"":26,""measureCount"":39,""minScore"":15}","""	-0500""",11
20220709 14:44:59,"{""avgRestingHeartRate"":0,""lastHeartRate"":98,""lastRestHeartRate"":51,""maxHeartRate"":132,""minHeartRate"":43}","""	-0500""",7
20220709 14:45:02,"{""lastScore"":63,""maxScore"":63,""meanScore"":29,""measureCount"":36,""minScore"":15}","""	-0500""",11
20220710 07:51:48,"{""lastScore"":35,""maxScore"":62,""meanScore"":30,""measureCount"":45,""minScore"":15}","""	-0500""",11
20220710 11:03:26,"{""avgRestingHeartRate"":0,""lastHeartRate"":53,""lastRestHeartRate"":62,""maxHeartRate"":121,""minHeartRate"":51}","""	-0500""",7
20220711 05:59:27,"{""lastScore"":38,""maxScore"":55,""meanScore"":22,""measureCount"":38,""minScore"":15}","""	-0500""",11
20220712 05:43:33,"{""avgRestingHeartRate"":0,""lastHeartRate"":76,""lastRestHeartRate"":51,""maxHeartRate"":174,""minHeartRate"":41}","""	-0500""",7
20220712 06:32:21,"{""avgRestingHeartRate"":0,""lastHeartRate"":57,""lastRestHeartRate"":50,""maxHeartRate"":168,""minHeartRate"":37}","""	-0500""",7
20220712 06:32:21,"{""lastScore"":32,""maxScore"":58,""meanScore"":23,""measureCount"":37,""minScore"":15}","""	-0500""",11
20220712 21:33:39,"{""avgRestingHeartRate"":58,""lastHeartRate"":58,""lastRestHeartRate"":0,""maxHeartRate"":114,""minHeartRate"":41}","""	-0500""",7
20220712 21:33:39,"{""avgRestingHeartRate"":62,""lastHeartRate"":73,""lastRestHeartRate"":0,""maxHeartRate"":186,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:39,"{""avgRestingHeartRate"":60,""lastHeartRate"":65,""lastRestHeartRate"":0,""maxHeartRate"":159,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:39,"{""avgRestingHeartRate"":64,""lastHeartRate"":90,""lastRestHeartRate"":0,""maxHeartRate"":186,""minHeartRate"":44}","""	-0500""",7
20220712 21:33:39,"{""avgRestingHeartRate"":48,""lastHeartRate"":94,""lastRestHeartRate"":0,""maxHeartRate"":116,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:39,"{""avgRestingHeartRate"":63,""lastHeartRate"":75,""lastRestHeartRate"":0,""maxHeartRate"":112,""minHeartRate"":44}","""	-0500""",7
